Double_Up,No_Up,Single_Up,Num_D,Num_N,Num_S
0.12451361560990101,0.028370763449208348,0.03793040359803594,1,1,1
0.11955588944907782,0.031100787929977364,0.051265453702301456,1,1,1
0.0844711091566339,0.03305369885015964,0.03690570000323676,1,1,1
0.1347645161546741,0.040212819765260886,0.049465089119188094,1,1,1
0.0908239077547314,0.043041700631339705,0.039188971499768535,1,1,1
0.09110353120703507,0.029283342697702875,0.05714390118708211,1,1,1
0.08083349291473393,0.029369718132759404,0.04948843264048722,1,1,1
0.08955325082029646,0.026963412264428666,0.026515471266244622,1,1,1
0.08698570455144218,0.03597641414562009,0.0410990975718923,1,1,1
0.11011221547923472,0.037352608024246815,0.04265940102438188,1,1,1
0.11398578308562268,0.025507218446018873,0.050746745599782685,1,1,1
0.12621718639695972,0.034409274179408596,0.06458491409997391,1,1,1
0.0854509763658478,0.04087648782699111,0.0346733200767141,1,1,1
0.10206591615953542,0.039888109596686386,0.04710775253132586,1,1,1
0.10516024654546079,0.043056562702026645,0.041422131672352876,1,1,1
0.12389158345409881,0.025737316441553075,0.052885955492909295,1,1,1
0.09126218256481249,0.040816413129114215,0.041409975961724355,1,1,1
0.07501199773162251,0.016847439411715244,0.04717077463713562,1,1,1
0.10704432881204805,0.02794736053520693,0.028045457560422662,1,1,1
0.07863432820806679,0.02955294082619503,0.019899166706302922,1,1,1
0.07816989447568837,0.0238236832010092,0.05125087909043245,1,1,1
0.08597584762995339,0.032215913403498594,0.0546506740615234,1,1,1
0.0945054921645962,0.046070168605982426,0.04797871884296635,1,1,1
0.08540244885891853,0.025411262853678625,0.05728314607698671,1,1,1
0.13404601791391313,0.037858392725854284,0.044220210241255845,1,1,1
0.13587498915883106,0.03915991421141176,0.04164968925755637,1,1,1
0.10203328400407546,0.052149655825798794,0.047676482490904254,1,1,1
0.08270106202307374,0.029495044613535287,0.032450448992736386,1,1,1
0.10257655011577951,0.026814464626127674,0.04169292994842059,1,1,1
0.12286485892764393,0.030024302534945257,0.04105175131494221,1,1,1
0.09801547420590957,0.037253897079335754,0.052480325557665186,1,1,1
0.09055663227658506,0.03626068934065102,0.03169010117486183,1,1,1
0.08243353118164445,0.0268360164063989,0.026960251959999366,1,1,1
0.08874741336984811,0.0279832307554738,0.029268062190143433,1,1,1
0.10133544622802504,0.036079141819537766,0.0531578789145518,1,1,1
0.08407110253796812,0.026799518834642606,0.05466785014577061,1,1,1
0.06535643595763449,0.029631730128818305,0.059316420409046985,1,1,1
0.09625157768465187,0.033047728951373326,0.032102312596009444,1,1,1
0.0998097794650272,0.027289551107742883,0.0602671765613251,1,1,1
0.09642107642001074,0.03619832637787866,0.03815898702017699,1,1,1
0.10556677677257668,0.023028324663091054,0.042870173839251124,1,1,1
0.08469063522746059,0.03805600262250924,0.03500006039999605,1,1,1
0.12520057963218567,0.029984838790937062,0.05977983660342632,1,1,1
0.07465684759813793,0.045041761847354526,0.036594117693255546,1,1,1
0.09334664011286428,0.023889493358468638,0.031728383389517334,1,1,1
0.07834994959848139,0.026768954835786576,0.052297997826238674,1,1,1
0.08233313683753044,0.04320556473853602,0.0211374987194041,1,1,1
0.08456153822614984,0.03008475561042037,0.035169559216666244,1,1,1
0.12861100619961274,0.026409041351823065,0.049111199342272094,1,1,1
0.1497429363800262,0.03666670134629786,0.03865238313309288,1,1,1
0.1093580696265888,0.03534682146968307,0.03199599492430933,1,1,1
0.09709620192845017,0.04773679514677119,0.05287135566725634,1,1,1
0.10672638723207117,0.048329803751133577,0.05339140425450673,1,1,1
0.10463935144072758,0.028649147093630686,0.04619169170941801,1,1,1
0.05148366888766831,0.0364324392464563,0.052878423293406696,1,1,1
0.10535087602251211,0.029399959483007373,0.04086186892595847,1,1,1
0.13798819204374224,0.04220131400391007,0.06694878437387018,1,1,1
0.11785280119933589,0.03955219579593674,0.0393283987589573,1,1,1
0.10022218524232265,0.01506515307782085,0.04061698217378426,1,1,1
0.08871660958958488,0.039967453189319394,0.04899827245327921,1,1,1
0.07601338708272469,0.03142239600667372,0.052536709939667,1,1,1
0.10136583944658248,0.03647806891237752,0.05114980442925708,1,1,1
0.09655096305430803,0.04044216762281673,0.057950732692645966,1,1,1
0.06793824207604102,0.03083203431883464,0.04630804827002683,1,1,1
0.07613537224353845,0.028240866372498886,0.056505886556837054,1,1,1
0.11072279550973138,0.02845026106609687,0.03158100155000271,1,1,1
0.07647000115849464,0.03440981807584215,0.049912814088126034,1,1,1
0.09253710707501778,0.022785041990956913,0.03250886028159713,1,1,1
0.11347179232606992,0.028904847377525487,0.05410786261797018,1,1,1
0.06639387813138861,0.048681529122446575,0.05056426948392677,1,1,1
0.09220316001050195,0.03122053765867948,0.056119394389954405,1,1,1
0.12075419370514583,0.027537355524049914,0.044541784447422725,1,1,1
0.10698882938308046,0.03681595045726057,0.03234190915869397,1,1,1
0.11726299521410612,0.03863002290830084,0.047783212831768666,1,1,1
0.11035981718282444,0.042932768663742044,0.03279260861901615,1,1,1
0.10004857346363508,0.02934968611658643,0.020584705685599385,1,1,1
0.08971405036628516,0.02452938808356721,0.03702990056135595,1,1,1
0.06285073760941759,0.036246794138820655,0.049190631714487,1,1,1
0.09224500919938827,0.026500695791892955,0.046180421268413666,1,1,1
0.08510982120074206,0.03519563374947437,0.054276176174786826,1,1,1
0.09473558805976896,0.03416346132633308,0.06060927844697083,1,1,1
0.10412980783744549,0.031105951104381864,0.052205426643292634,1,1,1
0.11319029292103144,0.03710354983929268,0.04920825054379498,1,1,1
0.08786041328492938,0.03082512814004763,0.05380998099310405,1,1,1
0.09567926958389142,0.024445862361533833,0.04762612274821394,1,1,1
0.09417884142811846,0.03864528187747711,0.04811354319736606,1,1,1
0.06833665998411842,0.03628323800573083,0.06214663026889416,1,1,1
0.10654752766012957,0.028608744125142836,0.042614035197659314,1,1,1
0.10375449926433535,0.03061315780099519,0.04304471282831484,1,1,1
0.06567102743566809,0.02765158164361871,0.047532600928270136,1,1,1
0.09195885539586317,0.02439890071106425,0.043229384948016286,1,1,1
0.0941956919053496,0.03470409015875407,0.04107495106440197,1,1,1
0.09337460647278484,0.026714131750581873,0.03946383611668754,1,1,1
0.0780621566221068,0.024919041498290113,0.03890761965658239,1,1,1
0.11388703164359107,0.037333662139992105,0.02772810724675897,1,1,1
0.09829977916955614,0.030687091350890962,0.046484525983777655,1,1,1
0.08396477159030434,0.030364300506965293,0.04046654288948531,1,1,1
0.06434580468127711,0.03987650417531227,0.03365835433315411,1,1,1
0.11713033208705954,0.036805119111412654,0.05489192864984485,1,1,1
0.0831463353742597,0.042949719033702274,0.03480865036272003,1,1,1
0.1285497065610955,0.03557517866089097,0.04704181552166816,1,1,1
0.12139570906474469,0.0345963966061526,0.05009812836037447,1,1,1
0.0999928542393701,0.01914360282881876,0.02742130925620246,1,1,1
0.11100554692883983,0.026915506351176108,0.060650458483740066,1,1,1
0.12481209120004738,0.04767907030976273,0.03511230159917905,1,1,1
0.0748587948395891,0.027188356387418885,0.03595122371605011,1,1,1
0.08617853629528463,0.0204047655383389,0.03588296356877368,1,1,1
0.12153006217304911,0.030890479242742103,0.04373370451515897,1,1,1
0.10189128230765811,0.03484053010717496,0.049474260696049405,1,1,1
0.08066309770475377,0.03935534184941902,0.05147038581906131,1,1,1
0.10419218202707152,0.03605829243989502,0.035266736633272074,1,1,1
0.08814684250690771,0.018486515926633768,0.035076865080521796,1,1,1
0.07052459505258436,0.018465099136122893,0.03946008689265615,1,1,1
0.13952855505085351,0.027437965081842156,0.03974944823792171,1,1,1
0.11397791843041588,0.024078880248965102,0.05813277119296219,1,1,1
0.10664117855367619,0.03335679109472435,0.03505856225765988,1,1,1
0.12445078719281796,0.026933280524515955,0.040316556087475273,1,1,1
0.08964387288287902,0.04097718345787922,0.04317914897623896,1,1,1
0.08819986741761175,0.018589587870972445,0.04243531596455022,1,1,1
0.11500597842066965,0.0355495924350524,0.06442494487965207,1,1,1
0.15891084377619769,0.046675880125299614,0.03766002836505892,1,1,1
0.0948606638620299,0.01938566301071316,0.036541282701720086,1,1,1
0.10802432657621386,0.021939376637246454,0.04413430836700625,1,1,1
0.0567824058092471,0.025235388803665413,0.05785568406551764,1,1,1
0.07483455732043554,0.02793229180627543,0.043054588726180044,1,1,1
0.0747732834796587,0.04751342211511028,0.06290339190038649,1,1,1
0.08855448788935641,0.043792805110951835,0.05292874001414371,1,1,1
0.1004566022259285,0.031230302434468307,0.055823217705647646,1,1,1
0.07579235899600957,0.027508628405984177,0.045283213446687884,1,1,1
0.08652965041595796,0.030172780393730343,0.03518247486257882,1,1,1
0.1394762372764521,0.03661539662989797,0.03057272065540702,1,1,1
0.12494201852617821,0.03713845563567281,0.04565360181818829,1,1,1
0.11850063436761636,0.04365472195261608,0.04702462587608674,1,1,1
0.0852587954369512,0.043410954046461586,0.04832710822290716,1,1,1
0.08117299765798154,0.034007424668165046,0.04035159681674803,1,1,1
0.13120753714154842,0.03907528396412255,0.04784044529503789,1,1,1
0.06963183353414128,0.036237020361550784,0.042125630162624286,1,1,1
0.0943519006139977,0.0504839411371463,0.052491682740237466,1,1,1
0.0621571988889313,0.028650081500746234,0.03390211452218846,1,1,1
0.07456059349459071,0.05216387483048843,0.020010678019735852,1,1,1
0.12065786388334192,0.03884089991779158,0.05792962955120113,1,1,1
0.123820029696557,0.02898300776312397,0.032550760531777904,1,1,1
0.06704342157074211,0.036012307427311735,0.035456409402935055,1,1,1
0.11250788086733506,0.026037500644944853,0.05576363740086487,1,1,1
0.12272414201772813,0.02043672240375849,0.03655265622497427,1,1,1
0.09046454574133224,0.033564542176505494,0.05210879195937682,1,1,1
0.09475617124354316,0.042812920979977034,0.03833701704478675,1,1,1
0.0977720449385468,0.03659799942761677,0.028675092464677514,1,1,1
0.10048204972981659,0.01769444705842879,0.03498818154566226,1,1,1
0.08553766284831263,0.03289336544967448,0.044799353259717706,1,1,1
0.11824102454605188,0.042611680658232294,0.04167661633464853,1,1,1
0.09849979218427132,0.03345531830944507,0.036177963385796354,1,1,1
0.0785562896333772,0.04277230555309591,0.04286217806985401,1,1,1
0.12027452287640875,0.031925430539127324,0.044803218315836425,1,1,1
0.08113305072712784,0.01875842657240867,0.03840629120637326,1,1,1
0.11535440522023446,0.030668684931821923,0.04728661847902586,1,1,1
0.12233043128749593,0.04503907437075017,0.04069363517419328,1,1,1
0.09337945372369663,0.019099424130900093,0.06698863612814157,1,1,1
0.11944515869709091,0.036246975054141185,0.056062490078502024,1,1,1
0.12062354395289969,0.027406077691174834,0.04883515322270869,1,1,1
0.10634394582924325,0.03844768873310488,0.04268561011354947,1,1,1
0.12204193712686262,0.01876934548701608,0.057612756222443426,1,1,1
0.07424852140081173,0.04873570161311737,0.062278136996793756,1,1,1
0.06466150995111514,0.0432295948724806,0.04610188084823891,1,1,1
0.06986004710825638,0.03153671238315018,0.05281874731632973,1,1,1
0.10473877652313035,0.044628168504796464,0.04273821045288683,1,1,1
0.10508336025198364,0.028899393157576017,0.04823361931079674,1,1,1
0.12168607574196239,0.03195760279875502,0.053924304701352774,1,1,1
0.08978570644056329,0.02110302942651886,0.06351015632044285,1,1,1
0.12967851417439663,0.028627118871957992,0.05032764023408558,1,1,1
0.08137087391918754,0.027438517899491324,0.04032898123314044,1,1,1
0.10891663181179724,0.01977701810008855,0.04021668747239347,1,1,1
0.10819078550911959,0.03399723610866971,0.03585901803089504,1,1,1
0.09134315745586258,0.039428132850897385,0.04824004632351199,1,1,1
0.09881858856208327,0.02218049357175247,0.03822051946574516,1,1,1
0.1105158098288962,0.01720023525569875,0.04805266882134111,1,1,1
0.12588839950747613,0.033682114147303675,0.04051151087818322,1,1,1
0.1427860263405065,0.02736885507840918,0.03512684075348649,1,1,1
0.10266949210257803,0.040966378437071564,0.05789078814078515,1,1,1
0.10092966404298956,0.03706882713762369,0.05014025234024475,1,1,1
0.08510676768098546,0.032013067040002494,0.06645087873631239,1,1,1
0.0678481217383955,0.02308276647022887,0.029770905325607742,1,1,1
0.1045304569090968,0.03999901993920134,0.03539542554312469,1,1,1
0.10042264461881062,0.028808100015742317,0.05720546771671879,1,1,1
0.06561219813153213,0.023461575695303813,0.032502719966061897,1,1,1
0.10407202200853462,0.01768718897376801,0.07257849163948667,1,1,1
0.0897610596287394,0.026650861593573622,0.06106185753087553,1,1,1
0.09655118610818775,0.024119018681397885,0.04731473371372427,1,1,1
0.10035785480399856,0.05416983102047303,0.048370356908485804,1,1,1
0.09074852261371888,0.031201410353422138,0.03243245557122241,1,1,1
0.07517606056742243,0.03450117760469897,0.05096149882090357,1,1,1
0.10721685396474821,0.027448059617466443,0.037261593280495234,1,1,1
0.07794957473651722,0.023733840209917187,0.0445131647502123,1,1,1
0.16938213713469813,0.020348532767706963,0.06759937081874637,1,1,1
0.07145690591713091,0.026578965365928443,0.0458820556623428,1,1,1
0.11546317256004615,0.0518155479601346,0.054640856391273945,1,1,1
0.09550319817318681,0.03320307962565228,0.05389422073134182,1,1,1
0.09896281195918802,0.03440996696977699,0.04224283749520112,1,1,1
0.11028899108498844,0.03967949350146497,0.0442853621966211,1,1,1
0.09215530081787951,0.036690102816659534,0.03268863915821138,1,1,1
0.08984648362498479,0.02409510234294072,0.03264290953452085,1,1,1
0.09713312981055079,0.022573292722506456,0.042460457841299246,1,1,1
0.12294191168444957,0.032723141440543585,0.04074153636535416,1,1,1
0.08774158655018913,0.043561949185849186,0.04974460265167249,1,1,1
0.1226453784159411,0.04552674374555688,0.047783604284577494,1,1,1
0.09607497231199313,0.04405318201573271,0.05910240145472253,1,1,1
0.07494865478839194,0.033451008794583965,0.04065897737062797,1,1,1
0.10075551954076431,0.044590395158231586,0.028933192827844012,1,1,1
0.07849341430328483,0.05638466780092108,0.05012276616072141,1,1,1
0.09062571863468352,0.043005386423369416,0.05731444383455945,1,1,1
0.09200539036116188,0.04079604888665132,0.02766009591263217,1,1,1
0.11181277660066753,0.025041199718976684,0.0450298404866534,1,1,1
0.0999044894783837,0.046028041521153876,0.03236985623511217,1,1,1
0.09231992257426785,0.04408995710388097,0.05521262599981892,1,1,1
0.07280014666070707,0.04117055029848933,0.0536350101402961,1,1,1
0.09802593557641703,0.036600663751585855,0.04796033475352116,1,1,1
0.06705136267753817,0.032430071858681936,0.03641278675787554,1,1,1
0.08847613833232557,0.038658828538724065,0.0575873461142625,1,1,1
0.10654678398213571,0.03531505549752922,0.03161417499857784,1,1,1
0.12759014634922822,0.034539613544951005,0.03233958807393821,1,1,1
0.12201613124250488,0.03529910829219842,0.04204994345088055,1,1,1
0.10032457166688959,0.028405339273360423,0.043414590792102845,1,1,1
0.07979967760189687,0.030250110276736623,0.04516497917107255,1,1,1
0.09301396465619849,0.03374472346389129,0.06103622649035146,1,1,1
0.09308995652133496,0.040021977616777366,0.05598106244978456,1,1,1
0.09352895713549836,0.033262442939594204,0.03691231975026024,1,1,1
0.10722049461784625,0.03614868329768668,0.059266715298252,1,1,1
0.06434064894160185,0.020807749279788398,0.04341859926401696,1,1,1
0.08722874534671243,0.029860183396838526,0.05791091198233744,1,1,1
0.12170183674937998,0.041463921598404015,0.05235351706709383,1,1,1
0.08354183242528863,0.023065129909640367,0.028504010678026184,1,1,1
0.07331215180118712,0.028560379196622205,0.05864829119786208,1,1,1
0.08140642619485826,0.023900741575665414,0.046414618489092695,1,1,1
0.10536519041320239,0.026088574529130947,0.05730760120253527,1,1,1
0.11383528177429236,0.01562625985411807,0.056712055130186914,1,1,1
0.06345780195659678,0.04049489197136997,0.04994219214038785,1,1,1
0.11779009662772344,0.0353110574163794,0.03487454455679891,1,1,1
0.07338714812487875,0.033824326367455054,0.04683343841847072,1,1,1
0.10367926082511199,0.03100587650314873,0.032215588042581594,1,1,1
0.1000621112755307,0.032438391966634735,0.04415999959526976,1,1,1
0.1160631702676139,0.023661030905537103,0.04815864364527192,1,1,1
0.12627136030041158,0.023059880173406766,0.03128409056256731,1,1,1
0.11167786259157958,0.03227945199997139,0.027107399166426186,1,1,1
0.11048638337948904,0.04128438087066014,0.06729231623816281,1,1,1
0.1280256365025505,0.03356032562990192,0.04530985635391521,1,1,1
0.09216417240401527,0.04125291671380731,0.023985753094785775,1,1,1
0.12145222040905612,0.050908127692060004,0.048738372465284674,1,1,1
0.08149709094991821,0.02552857110663742,0.04692315432823749,1,1,1
0.10504722216240686,0.04034055754830926,0.025802329045760516,1,1,1
0.0972032650013131,0.02061137357390301,0.0666800200572781,1,1,1
0.10223841727902538,0.029092653156600617,0.03747597569092863,1,1,1
0.10105629048103326,0.031521143330347175,0.053801112027203654,1,1,1
0.08680309697575125,0.034107367367866834,0.036005052616108126,1,1,1
0.10709664558614138,0.027412805528272296,0.043423108875252796,1,1,1
0.10489452854302656,0.03573008704178485,0.039931046923173494,1,1,1
0.13972976031651052,0.03479015313940078,0.03697448598759745,1,1,1
0.05626908515470573,0.04638047429257101,0.03497914298808831,1,1,1
0.10862133837378182,0.029227427316470017,0.05511744220591591,1,1,1
0.09681111739392424,0.027202178443063153,0.04351138427124137,1,1,1
0.07109816880687628,0.03306283593263193,0.029968191546845636,1,1,1
0.10780365451351936,0.03226261016736164,0.031025780911425254,1,1,1
0.11940645158719859,0.03980784192413687,0.028104335383173848,1,1,1
0.09779573293435156,0.04029173038719806,0.04718082896617722,1,1,1
0.1027059793407361,0.035896142522852933,0.05367068692617941,1,1,1
0.10467395703916452,0.029947735642783867,0.0517342932756205,1,1,1
0.08424600731002105,0.029077994845912968,0.04878483078497585,1,1,1
0.1022085371996084,0.0325589637058435,0.05396505357630056,1,1,1
0.10489957731442266,0.037253121224476146,0.044309157254500624,1,1,1
0.08309101344542612,0.02190221283972483,0.049228497817937,1,1,1
0.08983493009205756,0.017642526568509283,0.04993166072411625,1,1,1
0.09124970572682975,0.03602027321270895,0.048736756322164884,1,1,1
0.1091934075053226,0.033273372080830144,0.049535053022172065,1,1,1
0.10909847133617166,0.05113290726767411,0.06583270341428481,1,1,1
0.11412505729099179,0.029942112725967446,0.05245711195360202,1,1,1
0.09415563219227649,0.03205038623214397,0.04012174968492467,1,1,1
0.1003863419573407,0.02331455519474758,0.04274148126469776,1,1,1
0.06516505671175628,0.02923877982416561,0.045857048555512724,1,1,1
0.10066395931288225,0.023974331684425993,0.05135288255002149,1,1,1
0.09543786636733086,0.0361245330596799,0.04253829218342139,1,1,1
0.11291863444925446,0.03154900089584914,0.035148225081465694,1,1,1
0.09731897851709549,0.0345612204507456,0.05524123607803096,1,1,1
0.0724724847647637,0.024989082511396747,0.027461667975451597,1,1,1
0.07570138916131608,0.03783268878212785,0.038944442028730555,1,1,1
0.08728474601335678,0.03897676326149384,0.02593261663550299,1,1,1
0.0763754532868397,0.023098868179138882,0.04127739172539181,1,1,1
0.06071081451866235,0.029413690721503384,0.04417840163457947,1,1,1
0.08974886127145834,0.04416453306012875,0.041695027393142584,1,1,1
0.09468485431482707,0.03688800257720337,0.041826689553049884,1,1,1
0.09539188623449107,0.016676005665214072,0.050055376735266395,1,1,1
0.10669334573710065,0.0328905092790408,0.04112406965986566,1,1,1
0.09603856455472827,0.033884349732403285,0.055170525835381706,1,1,1
0.09360997094802073,0.032781684545759616,0.040908888321109844,1,1,1
0.10635697831909818,0.03366287625834165,0.04806527644758644,1,1,1
0.07774913819779544,0.029683949913167255,0.054600273556129196,1,1,1
0.06758733075604006,0.023177452504403128,0.052647636991656144,1,1,1
0.10516552994020731,0.021413812712113955,0.04298718249366703,1,1,1
0.11825818946900302,0.0369591107880872,0.04547201194107837,1,1,1
0.0871505365045318,0.02824393104333968,0.04744038108254516,1,1,1
0.12940220975977412,0.02513933402206456,0.05742312196664773,1,1,1
0.12750177700018547,0.03152320245634759,0.042894531615629325,1,1,1
0.08570100789427829,0.018993948554267163,0.05248241998384297,1,1,1
0.11723266205852448,0.024812387195503723,0.06777923575656157,1,1,1
0.09804523778451438,0.035291270565038266,0.03907813475154501,1,1,1
0.09039156519847147,0.048014706673988224,0.04405258423848102,1,1,1
0.09029850471069376,0.027921779714630016,0.04392040239055929,1,1,1
0.08617985395726188,0.028158288574811265,0.03638084206605766,1,1,1
0.11095389925391261,0.04114480104927666,0.04219403796563477,1,1,1
0.0945758598042188,0.034923596751972916,0.042751255355251566,1,1,1
0.1068852771053806,0.03693101761757757,0.037651170499976606,1,1,1
0.0980993022791351,0.04080964179892355,0.04990248122199149,1,1,1
0.10890498097578727,0.028353229809647416,0.04367956147977918,1,1,1
0.09663931011059637,0.04714483394081632,0.027204000851454854,1,1,1
0.09246072334706565,0.0329333069576042,0.05050997312311968,1,1,1
0.10587332232396063,0.04006889420099669,0.025078915338238073,1,1,1
0.06195288444890728,0.02673209027705184,0.03332194714252304,1,1,1
0.09998171531943832,0.04015084151560422,0.04942349014613459,1,1,1
0.0870478137391124,0.031135865633271576,0.028385391374213174,1,1,1
0.12886904148818534,0.027651636031477113,0.04335900926256643,1,1,1
0.07060508361771986,0.03891889640102632,0.044463758158350665,1,1,1
0.08789603923327646,0.02407559588183008,0.037414982990812855,1,1,1
0.10121787840891999,0.03822592423620989,0.04255763034872875,1,1,1
0.09225035501344922,0.04435317495919404,0.06808442171336956,1,1,1
0.07398845202685163,0.02447045340137881,0.0495422043152884,1,1,1
0.08114459337884289,0.030501002835646676,0.04255095315161485,1,1,1
0.0988647959817194,0.03424036115270007,0.051986456506997264,1,1,1
0.0829933659499309,0.025463020633937062,0.03732635941301156,1,1,1
0.1125087605622644,0.027847591722884903,0.05319334729983599,1,1,1
0.08181935945899424,0.030433436899122614,0.04591190503437464,1,1,1
0.121096694733141,0.04494967371792876,0.0621569166991049,1,1,1
0.07601910265123371,0.03177062032863062,0.04496672916376514,1,1,1
0.10893187776155541,0.01920151529425941,0.04283090869382576,1,1,1
0.08933609447034956,0.02836491553866314,0.04588188451190432,1,1,1
0.10461864314249619,0.02767056578199264,0.04697321793780219,1,1,1
0.12960372854521665,0.029952347802055194,0.03028966707593042,1,1,1
0.10210838196322763,0.02784649217140493,0.04608727707390147,1,1,1
0.07548037525151033,0.0323700499612313,0.022372902697402178,1,1,1
